Step,AgentID,Wealth,Position,Exp name,Vision,Tax Rate,Ams map,Death,Inst regrowth
0,0,5.0,"(12, 25)",insregrow,6,1,False,True,False
0,1,5.0,"(29, 16)",insregrow,6,1,False,True,False
0,2,5.0,"(46, 13)",insregrow,6,1,False,True,False
0,3,5.0,"(42, 2)",insregrow,6,1,False,True,False
0,4,5.0,"(27, 28)",insregrow,6,1,False,True,False
0,5,5.0,"(28, 18)",insregrow,6,1,False,True,False
0,6,5.0,"(13, 6)",insregrow,6,1,False,True,False
0,7,5.0,"(20, 11)",insregrow,6,1,False,True,False
0,8,5.0,"(10, 10)",insregrow,6,1,False,True,False
0,9,5.0,"(18, 13)",insregrow,6,1,False,True,False
0,10,5.0,"(1, 43)",insregrow,6,1,False,True,False
0,11,5.0,"(2, 7)",insregrow,6,1,False,True,False
0,12,5.0,"(45, 15)",insregrow,6,1,False,True,False
0,13,5.0,"(34, 38)",insregrow,6,1,False,True,False
0,14,5.0,"(24, 39)",insregrow,6,1,False,True,False
0,15,5.0,"(7, 39)",insregrow,6,1,False,True,False
0,16,5.0,"(3, 43)",insregrow,6,1,False,True,False
0,17,5.0,"(9, 6)",insregrow,6,1,False,True,False
0,18,5.0,"(36, 41)",insregrow,6,1,False,True,False
0,19,5.0,"(49, 23)",insregrow,6,1,False,True,False
0,20,5.0,"(30, 39)",insregrow,6,1,False,True,False
0,21,5.0,"(29, 10)",insregrow,6,1,False,True,False
0,22,5.0,"(41, 31)",insregrow,6,1,False,True,False
0,23,5.0,"(36, 9)",insregrow,6,1,False,True,False
0,24,5.0,"(33, 44)",insregrow,6,1,False,True,False
0,25,5.0,"(31, 11)",insregrow,6,1,False,True,False
0,26,5.0,"(12, 0)",insregrow,6,1,False,True,False
0,27,5.0,"(7, 19)",insregrow,6,1,False,True,False
0,28,5.0,"(38, 39)",insregrow,6,1,False,True,False
0,29,5.0,"(28, 42)",insregrow,6,1,False,True,False
0,30,5.0,"(41, 9)",insregrow,6,1,False,True,False
